time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-02T20:04:18.200Z,19.5166667,-155.6611667,4.59,1.03,md,19,140,0.02925,0.1,hv,hv70627447,2018-10-02T21:51:22.640Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.57,0.142,11,reviewed,hv,hv
2018-10-02T19:51:06.106Z,39.2226,-120.4668,7.3,1.1,ml,15,155.61,0.127,0.1668,nn,nn00659324,2018-10-03T02:05:48.372Z,"27km WSW of Truckee, California",earthquake,,2.2,0.15,6,reviewed,nn,nn
2018-10-02T19:50:48.080Z,55.546,-135.1012,22.2,2.7,ml,,,,0.97,ak,ak20269482,2018-10-03T14:18:51.040Z,"123km W of Craig, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2018-10-02T19:44:09.330Z,33.499,-116.7976667,2.47,0.6,ml,30,46,0.01352,0.13,ci,ci37377338,2018-10-02T20:57:46.538Z,"9km NE of Aguanga, CA",earthquake,0.13,0.18,0.094,13,reviewed,ci,ci
2018-10-02T19:42:50.020Z,35.0611667,-118.3103333,-0.91,1.67,ml,8,220,0.07492,0.1,ci,ci37377346,2018-10-02T21:18:49.019Z,"12km W of Mojave, CA",quarry blast,0.79,31.61,0.096,7,reviewed,ci,ci
2018-10-02T19:42:22.440Z,36.715,-121.3518333,-0.56,1.63,md,27,112,0.09092,0.08,nc,nc73092676,2018-10-03T00:18:02.632Z,"9km SSW of Tres Pinos, CA",earthquake,0.37,0.68,0.279,24,reviewed,nc,nc
2018-10-02T19:40:33.480Z,38.8366667,-122.8373333,1.31,1.69,md,35,80,0.002401,0.04,nc,nc73092671,2018-10-02T23:57:05.145Z,"10km NW of The Geysers, CA",earthquake,0.13,0.21,0.148,14,reviewed,nc,nc
2018-10-02T19:34:55.090Z,40.5432,-119.6876,0,1.3,ml,3,331.69,0.608,0.1753,nn,nn00659377,2018-10-03T02:06:35.303Z,"26km W of Gerlach-Empire, Nevada",earthquake,,0,0.13,2,reviewed,nn,nn
2018-10-02T19:33:56.087Z,37.2794,-114.6339,7.1,1.1,ml,14,105.35,0.355,0.1123,nn,nn00659322,2018-10-03T02:05:46.136Z,"38km SSW of Caliente, Nevada",earthquake,,2.7,0.34,9,reviewed,nn,nn
2018-10-02T19:27:55.113Z,37.5599,-117.1664,10,0.2,ml,4,333.4,0.546,0.0999,nn,nn00659368,2018-10-03T02:06:29.253Z,"17km SSE of Goldfield, Nevada",earthquake,,10.9,0.11,3,reviewed,nn,nn
2018-10-02T19:26:26.646Z,40.5845,-119.729,1.6,2,ml,11,199.67,0.498,0.1429,nn,nn00659318,2018-10-03T02:05:44.368Z,"29km W of Gerlach-Empire, Nevada",earthquake,,6.6,0.37,6,reviewed,nn,nn
2018-10-02T19:23:18.030Z,36.5815,-121.4246667,-0.39,1.51,md,13,86,0.02398,0.17,nc,nc71109659,2018-10-02T23:10:59.402Z,"8km E of Chualar, CA",quarry blast,0.61,31.61,0.226,9,reviewed,nc,nc
2018-10-02T19:23:10.830Z,36.5813333,-121.4293333,-0.39,1.35,md,17,60,0.02694,0.09,nc,nc73092666,2018-10-02T23:07:58.239Z,"8km E of Chualar, CA",quarry blast,0.21,31.61,0.666,13,reviewed,nc,nc
2018-10-02T19:22:39.210Z,-18.0758,-178.4529,543.03,4.8,mb,,114,3.343,0.93,us,us1000h5ud,2018-10-03T14:00:17.040Z,"286km N of Ndoi Island, Fiji",earthquake,12.9,8.2,0.085,47,reviewed,us,us
2018-10-02T19:19:32.343Z,40.6147,-119.5782,0,1.5,ml,3,334.34,0.696,0.2148,nn,nn00659367,2018-10-03T02:06:27.671Z,"17km WNW of Gerlach-Empire, Nevada",earthquake,,0,0.18,2,reviewed,nn,nn
2018-10-02T19:16:19.061Z,38.7496,-117.0406,0,1.4,ml,8,161.36,0.139,0.2895,nn,nn00659313,2018-10-03T02:05:42.658Z,"77km NNE of Tonopah, Nevada",explosion,,0,0.23,3,reviewed,nn,nn
2018-10-02T19:13:04.888Z,40.5602,-119.7346,4,2.6,ml,19,84.75,0.488,0.2293,nn,nn00659308,2018-10-03T02:05:41.238Z,"30km W of Gerlach-Empire, Nevada",earthquake,,6.7,0.29,11,reviewed,nn,nn
2018-10-02T19:05:40.740Z,34.999,-118.178,-0.82,1.29,ml,17,59,0.1269,0.17,ci,ci37377274,2018-10-02T23:32:08.790Z,"6km S of Mojave, CA",quarry blast,0.42,31.61,0.131,24,reviewed,ci,ci
2018-10-02T19:00:12.100Z,35.4678333,-115.539,-1.24,2.22,ml,13,74,0.02014,0.13,ci,ci37377250,2018-10-03T02:05:38.670Z,"21km SW of Primm, NV",quarry blast,0.31,31.61,0.119,22,reviewed,ci,ci
2018-10-02T18:54:01.490Z,37.6231667,-118.8485,3.91,0.36,md,15,101,0.01212,0.1,nc,nc73092646,2018-10-02T20:42:02.671Z,"12km E of Mammoth Lakes, CA",earthquake,0.63,0.68,0.155,13,reviewed,nc,nc
2018-10-02T18:51:52.585Z,40.5931,-119.7187,1.8,2.6,ml,12,200.63,0.508,0.1332,nn,nn00659292,2018-10-03T13:58:12.040Z,"28km W of Gerlach-Empire, Nevada",earthquake,,4.7,0.29,7,reviewed,nn,nn
2018-10-02T18:33:17.018Z,65.5021,-161.8959,0.1,3.2,ml,,,,1.01,ak,ak20269475,2018-10-03T13:54:41.040Z,"158km SSE of Kotzebue, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-02T18:26:02.865Z,39.2465,-115.0217,0,1.7,ml,8,100.12,0.255,0.4087,nn,nn00659283,2018-10-03T02:05:28.880Z,"11km W of Ely, Nevada",explosion,,0,0.13,2,reviewed,nn,nn
2018-10-02T18:19:20.064Z,61.2249,-150.2237,36.9,1.6,ml,,,,0.68,ak,ak20269469,2018-10-02T18:36:32.544Z,"17km W of Anchorage, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-10-02T18:12:58.240Z,45.8553333,-111.3451667,5.89,1.12,ml,7,201,0.309,0.07,mb,mb80312064,2018-10-02T20:00:36.700Z,"0km W of Manhattan, Montana",earthquake,0.59,5.94,0.059,2,reviewed,mb,mb
2018-10-02T18:04:44.371Z,63.5932,-150.7543,2.8,1.8,ml,,,,0.95,ak,ak20269457,2018-10-02T18:14:15.074Z,"92km WNW of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-02T18:04:43.963Z,60.9519,-140.6627,0,1.5,ml,,,,0.79,ak,ak20269456,2018-10-02T18:08:42.841Z,"138km NE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-02T17:58:07.020Z,33.5091667,-116.795,2.94,0.4,ml,24,43,0.005494,0.11,ci,ci37377202,2018-10-02T19:49:12.970Z,"10km NE of Aguanga, CA",earthquake,0.18,0.37,0.064,10,reviewed,ci,ci
2018-10-02T17:51:20.050Z,37.5405,-118.8756667,4.75,0.56,md,10,285,0.07811,0.03,nc,nc73092626,2018-10-02T19:00:03.062Z,"14km SE of Mammoth Lakes, CA",earthquake,2.19,1.57,0.135,8,reviewed,nc,nc
2018-10-02T17:45:04.210Z,16.0863,-95.1047,38.87,4.4,mb,,153,2.858,1.36,us,us1000h5sq,2018-10-03T13:51:52.040Z,"13km SE of Salina Cruz, Mexico",earthquake,7.8,10,0.052,108,reviewed,us,us
2018-10-02T17:36:17.705Z,69.2353,-146.5389,1.8,1.6,ml,,,,0.66,ak,ak20269455,2018-10-02T17:39:43.445Z,"130km NNW of Arctic Village, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-02T17:25:43.990Z,33.1851667,-115.6056667,3.24,1.94,ml,46,36,0.01135,0.21,ci,ci37377194,2018-10-02T19:46:01.150Z,"10km SW of Niland, CA",earthquake,0.21,0.23,0.198,22,reviewed,ci,ci
2018-10-02T17:24:39.192Z,59.9663,-140.6723,12.6,1.8,ml,,,,1.06,ak,ak20269451,2018-10-02T17:29:00.025Z,"70km NW of Yakutat, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-10-02T17:23:39.290Z,58.4413333,-154.3923333,6.04,1.08,ml,13,207,0.09718,0.18,av,av61790796,2018-10-02T22:20:16.800Z,"103km NNW of Larsen Bay, Alaska",earthquake,0.61,1.3,0.202,14,reviewed,av,av
2018-10-02T17:19:39.359Z,69.1178,-146.69,0,2.3,ml,,,,0.72,ak,ak20269447,2018-10-02T17:24:08.115Z,"120km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-02T17:17:19.508Z,69.2388,-146.645,0.1,1.7,ml,,,,0.57,ak,ak20269445,2018-10-02T17:24:07.881Z,"130km SSE of Prudhoe Bay, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-02T17:15:52.990Z,69.2231,-146.6452,0,1.9,ml,,,,0.58,ak,ak20269443,2018-10-02T17:20:46.298Z,"130km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-02T17:13:09.210Z,37.5058333,-118.8398333,5.07,1.24,md,17,142,0.08448,0.06,nc,nc73092621,2018-10-02T21:48:03.064Z,"15km WSW of Toms Place, CA",earthquake,0.42,0.81,0.148,15,reviewed,nc,nc
2018-10-02T17:01:10.480Z,33.97,-116.8146667,14.41,1.1,ml,32,89,0.06524,0.11,ci,ci37377178,2018-10-02T20:00:15.185Z,"6km NNW of Cabazon, CA",earthquake,0.18,0.33,0.088,20,reviewed,ci,ci
2018-10-02T16:58:13.750Z,38.8255005,-122.7526703,0.04,1.18,md,15,86,0.01041,0.03,nc,nc73092611,2018-10-02T19:58:03.412Z,"3km W of Cobb, CA",earthquake,0.21,0.41,0.05,6,automatic,nc,nc
2018-10-02T16:57:51.480Z,38.8261667,-122.752,0.3,0.95,md,13,133,0.01039,0.02,nc,nc71109664,2018-10-03T01:39:04.203Z,"2km W of Cobb, CA",earthquake,0.23,0.34,0.139,2,reviewed,nc,nc
2018-10-02T16:57:48.880Z,38.8281667,-122.7515,0.65,0.31,md,17,80,0.01094,0.04,nc,nc73092616,2018-10-03T01:27:03.850Z,"3km WNW of Cobb, CA",earthquake,0.26,0.23,0.166,2,reviewed,nc,nc
2018-10-02T16:55:33.530Z,38.824,-122.7501667,0.22,2.22,md,59,59,0.007948,0.07,nc,nc73092606,2018-10-03T05:28:02.448Z,"2km W of Cobb, CA",earthquake,0.1,0.16,0.162,32,reviewed,nc,nc
2018-10-02T16:52:25.260Z,32.3743333,-115.4675,19.99,2.83,ml,35,148,0.1447,0.26,ci,ci37377162,2018-10-02T19:18:57.521Z,"24km SSW of Puebla, B.C., MX",earthquake,0.57,1.12,0.185,21,reviewed,ci,ci
2018-10-02T16:51:53.180Z,32.3868333,-115.4616667,9.7,2.65,ml,23,145,0.1365,0.28,ci,ci37377154,2018-10-02T19:28:06.540Z,"22km SSW of Puebla, B.C., MX",earthquake,0.55,1.54,0.179,24,reviewed,ci,ci
2018-10-02T16:49:02.001Z,40.5457,-119.6089,0,1.3,ml,3,332.21,0.624,0.1135,nn,nn00659365,2018-10-03T02:06:25.119Z,"19km WSW of Gerlach-Empire, Nevada",earthquake,,0,0.1,2,reviewed,nn,nn
2018-10-02T16:29:10.248Z,39.4683,-119.6227,0,1.5,ml,11,72.16,0.185,0.21,nn,nn00659249,2018-10-03T02:05:06.031Z,"13km ESE of Sparks, Nevada",explosion,,0,0.3,8,reviewed,nn,nn
2018-10-02T16:28:56.830Z,46.9028333,-112.5226667,13.65,1.25,ml,12,121,0.105,0.14,mb,mb80312054,2018-10-02T17:53:07.350Z,"13km ESE of Lincoln, Montana",earthquake,0.51,0.7,0.13,3,reviewed,mb,mb
2018-10-02T16:15:00.370Z,36.61,-121.1796667,6.29,1.14,md,17,127,0.03603,0.08,nc,nc73092601,2018-10-03T01:04:02.713Z,"9km NNW of Pinnacles, CA",earthquake,0.28,0.64,0.273,13,reviewed,nc,nc
2018-10-02T16:08:27.636Z,39.2208,-120.4683,6.8,1,ml,15,155.53,0.129,0.1534,nn,nn00659244,2018-10-03T02:05:04.474Z,"27km WSW of Truckee, California",earthquake,,2.1,0.22,6,reviewed,nn,nn
2018-10-02T16:02:57.800Z,40.4343333,-122.0535,18.23,1.72,md,19,69,0.1066,0.09,nc,nc73092596,2018-10-02T22:14:03.209Z,"15km WSW of Shingletown, CA",earthquake,0.31,0.77,0.157,20,reviewed,nc,nc
2018-10-02T16:01:57.900Z,-24.7991,-175.2457,10,4.9,mb,,140,5.033,0.48,us,us1000h5np,2018-10-02T16:41:06.040Z,"South of Tonga",earthquake,7.2,1.6,0.12,22,reviewed,us,us
2018-10-02T16:01:19.460Z,18.6645,-64.3055,91,3.35,md,7,214,1.3755,0.37,pr,pr2018275011,2018-10-02T20:46:05.592Z,"42km NE of Road Town, British Virgin Islands",earthquake,10.51,7.79,0.32,5,reviewed,pr,pr
2018-10-02T15:57:43.709Z,62.458,-149.8191,63.5,1.6,ml,,,,0.56,ak,ak20268976,2018-10-02T16:05:03.456Z,"21km NE of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-10-02T15:55:05.590Z,38.8371667,-122.8273333,1.08,1.39,md,34,60,0.01526,0.04,nc,nc73092591,2018-10-03T00:53:03.530Z,"9km NW of The Geysers, CA",earthquake,0.12,0.25,0.155,10,reviewed,nc,nc
2018-10-02T15:53:02.424Z,69.5549,-143.8183,3.8,2.1,ml,,,,0.55,ak,ak20268972,2018-10-02T16:02:21.570Z,"64km S of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2018-10-02T15:51:35.630Z,59.8358,-136.7341,0,1.7,ml,,,,0.83,ak,ak20268970,2018-10-02T16:02:21.779Z,"90km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-02T15:43:42.250Z,38.8373337,-122.8293304,1.07,0.57,md,9,99,0.004969,0.05,nc,nc73092586,2018-10-02T17:38:02.575Z,"9km NW of The Geysers, CA",earthquake,0.36,0.9,,1,automatic,nc,nc
2018-10-02T15:37:40.860Z,33.6576667,-116.723,15.08,0.81,ml,29,65,0.04254,0.07,ci,ci37377050,2018-10-02T20:32:05.172Z,"9km S of Idyllwild, CA",earthquake,0.14,0.23,0.098,19,reviewed,ci,ci
2018-10-02T15:33:43.662Z,60.8879,-149.7481,33.5,1.6,ml,,,,0.81,ak,ak20268967,2018-10-02T15:38:55.473Z,"37km SSE of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-02T15:32:03.923Z,63.299,-151.5669,34.9,1.7,ml,,,,1.02,ak,ak20268966,2018-10-02T15:35:34.339Z,"131km NNW of Talkeetna, Alaska",earthquake,,2.6,,,automatic,ak,ak
2018-10-02T15:29:05.190Z,37.6544,37.4004,5,4.6,mb,,47,0.504,1.16,us,us1000h5mr,2018-10-02T16:14:31.040Z,"14km SE of Caglayancerit, Turkey",earthquake,4.4,1.4,0.095,33,reviewed,us,us
2018-10-02T15:24:53.235Z,37.0757,-116.0178,5,-0.4,ml,3,212.07,0.035,0.0224,nn,nn00659340,2018-10-03T02:05:57.961Z,"68km ENE of Beatty, Nevada",earthquake,,3.6,0,1,reviewed,nn,nn
2018-10-02T15:21:26.500Z,37.09,-116.0141,4.2,-0.4,ml,7,167.17,0.031,0.0569,nn,nn00659339,2018-10-03T02:05:56.733Z,"69km ENE of Beatty, Nevada",earthquake,,2.3,0.14,3,reviewed,nn,nn
2018-10-02T15:20:57.630Z,38.8223343,-122.8136673,1.44,0.88,md,6,148,0.003,0.03,nc,nc73092581,2018-10-02T17:09:03.234Z,"7km NW of The Geysers, CA",earthquake,0.45,0.66,,1,automatic,nc,nc
2018-10-02T15:14:54.521Z,63.4562,-150.7162,0,1.8,ml,,,,0.84,ak,ak20268964,2018-10-02T15:17:51.741Z,"88km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-02T14:44:08.763Z,60.8666,-151.6038,75.9,1.6,ml,,,,0.41,ak,ak20268957,2018-10-02T14:50:07.693Z,"26km NW of Nikiski, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-02T14:39:43.080Z,36.572,-121.1401667,9.07,1.97,md,31,57,0.03207,0.07,nc,nc73092571,2018-10-02T21:36:01.993Z,"4km N of Pinnacles, CA",earthquake,0.21,0.33,0.256,30,reviewed,nc,nc
2018-10-02T14:38:17.460Z,38.8071667,-122.8316667,1.83,0.54,md,14,66,0.002582,0.04,nc,nc73092566,2018-10-02T18:13:19.880Z,"7km WNW of The Geysers, CA",earthquake,0.37,0.5,0.138,3,reviewed,nc,nc
2018-10-02T14:32:30.068Z,39.1688,-119.5776,9.6,-0.1,ml,4,109.69,0.082,0.0954,nn,nn00659334,2018-10-03T02:05:53.794Z,"7km S of Dayton, Nevada",earthquake,,4.5,0,1,reviewed,nn,nn
2018-10-02T14:31:42.492Z,39.1792,-119.5811,6.2,0.2,ml,3,217.35,0.091,0.004,nn,nn00659333,2018-10-03T02:05:52.417Z,"6km S of Dayton, Nevada",earthquake,,38.7,0.39,2,reviewed,nn,nn
2018-10-02T14:17:39.000Z,19.4196663,-155.3046722,3.09,1.81,ml,37,40,0.01282,0.22,hv,hv70626937,2018-10-02T14:23:24.140Z,"7km W of Volcano, Hawaii",earthquake,0.37,0.46,0.19,9,automatic,hv,hv
2018-10-02T14:10:10.487Z,38.7379,-119.3343,13.2,0.9,ml,3,182.8,0.248,0.0188,nn,nn00659332,2018-10-03T02:05:51.127Z,"5km S of Smith Valley, Nevada",earthquake,,9.9,0,1,reviewed,nn,nn
2018-10-02T14:00:11.553Z,38.379,-118.2511,3.1,0.1,ml,4,183.13,0.058,0.1219,nn,nn00659300,2018-10-03T02:05:35.344Z,"36km ESE of Hawthorne, Nevada",earthquake,,11.9,0,1,reviewed,nn,nn
2018-10-02T13:42:07.570Z,32.413,-115.4815,1.65,2.02,ml,26,138,0.1494,0.27,ci,ci37377010,2018-10-02T20:29:05.084Z,"21km SW of Puebla, B.C., MX",earthquake,0.35,1.06,0.178,17,reviewed,ci,ci
2018-10-02T13:36:43.575Z,63.3045,-150.6959,41,1.9,ml,,,,1.17,ak,ak20268950,2018-10-02T13:41:47.593Z,"87km W of Cantwell, Alaska",earthquake,,5.3,,,automatic,ak,ak
2018-10-02T13:33:14.639Z,69.6353,-143.9186,11.8,2.2,ml,,,,0.9,ak,ak20268948,2018-10-02T13:44:58.218Z,"56km SSW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-02T13:29:06.090Z,45.854,-111.338,3.93,1.23,ml,10,145,0.309,0.17,mb,mb80312029,2018-10-02T14:01:49.960Z,"0km SW of Manhattan, Montana",earthquake,0.76,12.16,0.068,3,reviewed,mb,mb
2018-10-02T13:27:25.112Z,69.5693,-144.165,0,2.5,ml,,,,0.85,ak,ak20268946,2018-10-02T13:32:35.455Z,"66km SSW of Kaktovik, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-10-02T13:25:23.860Z,33.5026667,-116.7935,2.75,0.2,ml,20,69,0.01124,0.11,ci,ci37376978,2018-10-02T17:27:34.939Z,"9km NE of Aguanga, CA",earthquake,0.2,0.38,0.065,6,reviewed,ci,ci
2018-10-02T13:23:47.977Z,37.4157,-117.0841,0,0,ml,11,215.21,0.182,0.1648,nn,nn00659291,2018-10-03T02:05:30.545Z,"35km SSE of Goldfield, Nevada",earthquake,,0,0.41,6,reviewed,nn,nn
2018-10-02T13:18:05.100Z,37.5835,-118.9495,-1.1,0.59,md,21,136,0.03453,0.13,nc,nc73092561,2018-10-02T18:04:18.126Z,"6km SSE of Mammoth Lakes, CA",earthquake,0.31,31.61,0.329,19,reviewed,nc,nc
2018-10-02T13:15:54.750Z,33.518,-116.7983333,3.76,0.33,ml,19,70,0.005862,0.11,ci,ci37376962,2018-10-02T20:10:06.404Z,"10km NE of Aguanga, CA",earthquake,0.21,0.43,0.151,2,reviewed,ci,ci
2018-10-02T12:59:16.697Z,69.6073,-143.8003,67.8,2.1,ml,,,,1.18,ak,ak20268942,2018-10-02T13:12:12.155Z,"58km S of Kaktovik, Alaska",earthquake,,7.7,,,automatic,ak,ak
2018-10-02T12:50:38.317Z,68.5062,-147.5714,4.4,1.6,ml,,,,0.61,ak,ak20268939,2018-10-02T12:54:29.402Z,"93km WNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-02T12:49:33.300Z,59.7785,-153.221,101.4,2.5,ml,,,,0.62,ak,ak20268936,2018-10-02T12:54:29.174Z,"78km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-02T12:49:01.320Z,44.8085,-110.8173333,4.84,1.42,ml,17,111,0.03105,0.17,uu,uu60298817,2018-10-02T15:11:39.270Z,"27km NE of West Yellowstone, Montana",earthquake,0.4,0.61,0.595,3,reviewed,uu,uu
2018-10-02T12:43:28.050Z,18.5326,-66.2465,72,2.35,md,10,229,0.2884,0.32,pr,pr2018275010,2018-10-02T17:16:57.297Z,"8km NNE of Dorado, Puerto Rico",earthquake,1.99,1.53,0.14,2,reviewed,pr,pr
2018-10-02T12:30:04.310Z,17.916,-67.0166,11,1.5,md,3,330,0.0601,0.03,pr,pr2018275008,2018-10-02T16:03:39.561Z,"7km SSE of La Parguera, Puerto Rico",earthquake,1.04,0.51,0.16,2,reviewed,pr,pr
2018-10-02T12:29:16.430Z,36.2703333,-89.4466667,6.1,1.4,md,10,59,0.03019,0.05,nm,nm60241356,2018-10-02T14:07:59.430Z,"3km ENE of Ridgely, Tennessee",earthquake,0.52,0.59,0.023,6,reviewed,nm,nm
2018-10-02T12:26:52.540Z,18.1235,-66.9938,14,2.18,md,9,77,0.1058,0.26,pr,pr2018275007,2018-10-02T16:02:22.729Z,"6km NW of Sabana Grande, Puerto Rico",earthquake,0.62,1.78,0.23,5,reviewed,pr,pr
2018-10-02T12:23:16.770Z,34.3148333,-116.845,6.32,1.24,ml,37,60,0.08173,0.2,ci,ci37376930,2018-10-02T13:51:15.610Z,"6km N of Big Bear City, CA",earthquake,0.3,0.79,0.204,28,reviewed,ci,ci
2018-10-02T12:21:17.465Z,69.0643,-146.106,0,2.4,ml,,,,0.71,ak,ak20268911,2018-10-02T12:32:35.891Z,"107km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-02T12:16:12.470Z,33.217,-116.1785,10.19,1.82,ml,66,54,0.06179,0.2,ci,ci37376922,2018-10-02T13:50:12.220Z,"9km NNW of Ocotillo Wells, CA",earthquake,0.22,0.52,0.196,26,reviewed,ci,ci
2018-10-02T12:11:42.520Z,-20.3151,-69.3316,83.48,4.3,mwr,,52,0.523,1.43,us,us1000h5ld,2018-10-02T21:46:01.619Z,"85km E of Iquique, Chile",earthquake,3.2,6.3,,,reviewed,us,guc
2018-10-02T12:06:58.415Z,60.4253,-139.0283,16.4,0.8,ml,,,,0.41,ak,ak20268909,2018-10-02T16:02:21.986Z,"90km WSW of Haines Junction, Canada",earthquake,,0.2,,,reviewed,ak,ak
2018-10-02T12:05:35.480Z,33.4915,-116.7958333,3.88,0.27,ml,17,58,0.02115,0.09,ci,ci37376914,2018-10-02T20:02:32.414Z,"8km NE of Aguanga, CA",earthquake,0.18,0.26,0.076,6,reviewed,ci,ci
2018-10-02T12:04:38.112Z,68.719,-147.5951,0,1.9,ml,,,,0.95,ak,ak20268905,2018-10-02T12:11:22.126Z,"107km NW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-02T12:04:05.190Z,33.0333333,-116.434,6.48,1,ml,40,67,0.1413,0.16,ci,ci37376906,2018-10-03T19:25:32.230Z,"16km ESE of Julian, CA",earthquake,0.2,0.6,0.182,17,reviewed,ci,ci
2018-10-02T12:03:49.460Z,38.8219986,-122.7969971,2.55,0.89,md,11,78,0.01031,0.03,nc,nc73092556,2018-10-02T12:25:02.281Z,"6km NW of The Geysers, CA",earthquake,0.47,1.06,0.01,3,automatic,nc,nc
2018-10-02T12:02:45.730Z,34.4371667,-117.9148333,3.85,0.81,ml,14,105,0.03553,0.11,ci,ci37376898,2018-10-02T20:12:55.710Z,"8km S of Pearblossum, CA",earthquake,0.22,0.31,0.178,11,reviewed,ci,ci
2018-10-02T11:58:15.750Z,38.8235,-122.7966667,2.65,1.19,md,39,33,0.01047,0.05,nc,nc73092551,2018-10-03T00:41:04.186Z,"6km NW of The Geysers, CA",earthquake,0.15,0.24,0.195,12,reviewed,nc,nc
2018-10-02T11:49:46.710Z,48.5885,-121.8126667,-0.99,1.48,ml,10,107,0.204,0.32,uw,uw61425222,2018-10-02T16:59:35.470Z,"19km NW of Rockport, Washington",earthquake,1.59,3.17,0.054,5,reviewed,uw,uw
2018-10-02T11:40:14.960Z,36.8785,-121.6133333,8.84,0.97,md,22,60,0.01814,0.07,nc,nc73092546,2018-10-02T17:50:15.627Z,"3km ESE of Aromas, CA",earthquake,0.26,0.5,0.27,17,reviewed,nc,nc
2018-10-02T11:35:41.210Z,-17.7914,167.8412,10,4.9,mb,,71,4.338,0.87,us,us1000h5l2,2018-10-03T02:09:15.273Z,"51km W of Port-Vila, Vanuatu",earthquake,3.3,1.9,0.069,66,reviewed,us,us
2018-10-02T11:32:23.180Z,33.4853333,-116.79,4.74,0.06,ml,21,83,0.02832,0.09,ci,ci37376882,2018-10-02T20:18:18.206Z,"8km NE of Aguanga, CA",earthquake,0.19,0.43,0.062,6,reviewed,ci,ci
2018-10-02T11:23:46.340Z,17.9098,-66.2456,11,1.8,md,12,208,0.1495,0.22,pr,pr2018275009,2018-10-02T16:36:33.100Z,"5km SSW of Central Aguirre, Puerto Rico",earthquake,0.8,0.7,0.72,5,reviewed,pr,pr
2018-10-02T11:23:10.670Z,35.9651667,-120.5153333,3.23,0.69,md,22,106,0.01489,0.04,nc,nc73092541,2018-10-02T20:09:04.479Z,"11km NW of Parkfield, CA",earthquake,0.21,0.39,0.28,8,reviewed,nc,nc
2018-10-02T11:21:29.070Z,38.1265,-112.591,9.72,1.6,ml,21,56,0.155,0.29,uu,uu60298792,2018-10-02T22:09:28.330Z,"17km SSE of Beaver, Utah",earthquake,0.49,1.59,0.162,4,reviewed,uu,uu
2018-10-02T11:20:24.172Z,37.1192,-117.1866,8.2,-0.2,ml,6,185.15,0.185,0.0596,nn,nn00659281,2018-10-03T02:05:26.040Z,"44km WNW of Beatty, Nevada",earthquake,,5.2,0.4,5,reviewed,nn,nn
2018-10-02T11:16:02.193Z,39.0678,-118.1117,6.3,0.1,ml,4,163.03,0.021,0.0694,nn,nn00659278,2018-10-03T02:05:22.978Z,"27km NW of Gabbs, Nevada",earthquake,,6.3,0.17,2,reviewed,nn,nn
2018-10-02T11:07:36.590Z,60.5906667,-152.657,9.57,-0.01,ml,6,266,,0.18,av,av70805539,2018-10-02T21:32:51.030Z,"12km NNE of Redoubt Volcano, Alaska",earthquake,1.48,1.25,0.259,4,reviewed,av,av
2018-10-02T11:06:13.820Z,38.7943344,-122.8083344,2.54,0.95,md,9,70,0.016,0.05,nc,nc73092536,2018-10-02T13:25:02.593Z,"5km WNW of The Geysers, CA",earthquake,0.34,0.99,0.36,4,automatic,nc,nc
2018-10-02T10:52:26.420Z,37.7621667,-122.1743333,9.78,1.62,md,65,34,0.019,0.09,nc,nc73092531,2018-10-02T22:31:02.303Z,"4km NNW of San Leandro, CA",earthquake,0.13,0.27,0.182,54,reviewed,nc,nc
2018-10-02T10:50:23.570Z,34.3858333,-116.4545,8.58,2.04,ml,58,52,0.1114,0.13,ci,ci37376874,2018-10-02T19:11:42.340Z,"30km N of Yucca Valley, CA",earthquake,0.12,0.4,0.169,24,reviewed,ci,ci
